ItemCode,NumeroDescripcionesOriginales,NumeroDescripcionesNormalizadas,DescripcionMasFrecuente,PorcentajeCorrespondencia,PrimeraFecha,UltimaFecha,CategoriasAsociadas,ClasificacionCorrespondencia
304169,1,1,"GRILLETE AC. DESARMABLE KENTER 5/8""",100.0,2024-03-20 00:00:00,2024-03-20 00:00:00,FERRETERIA,Correspondencia univoca
304170,1,1,"GRILLETE ACERO CADENA. 3/4"" GREEN PIN",100.0,2024-03-20 00:00:00,2024-03-20 00:00:00,FERRETERIA,Correspondencia univoca
304171,1,1,GRILLETE GALVANIZADO CADENA 1/2 T/LIRA,100.0,2024-03-20 00:00:00,2024-03-20 00:00:00,FERRETERIA,Correspondencia univoca
304175,1,1,"VALV TIPO MARIPOSA DE 4"" TP. WAFFER",100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
304176,1,1,"VALV TIPO MARIPOSA DE 2 1/2"" TP. WAFFER",100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
304177,1,1,"ABRAZ. AC. GALV TIPO U 6""X5/8""",100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
304179,1,1,"ABRAZ. AC. GALV TIPO U 1 1/4""X3/8""",100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,FERRETERIA,Correspondencia univoca
304181,1,1,"PERNO DE AC. NEGRO 3/4""X3""",100.0,2024-07-01 00:00:00,2025-08-01 00:00:00,"FERRETERIA, SERVICIOS DE MANTENIMIENTO",Correspondencia univoca
304183,1,1,"TUBO H/N CED 40 6"" X6MTS",100.0,2025-07-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
304188,1,1,"PERNO AC. NEGRO 5/8""X5""",100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
304189,1,1,"PERNO AC. NEGRO 5/8""X2 1/2""",100.0,2024-04-17 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
304191,1,1,"PERNO AC. NEGRO 1/2"" X 2 1/2""",100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
304192,1,1,"PERNO AC. NEGRO 1/2""X 2""",100.0,2024-04-17 00:00:00,2024-04-17 00:00:00,FERRETERIA,Correspondencia univoca
304201,1,1,ESLINGA DE POLIESTER PLANA 75 X 1920 MM,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,FERRETERIA,Correspondencia univoca
304202,1,1,ESLINGA DE POLIESTER PLANA 75 X 1680 MM,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,FERRETERIA,Correspondencia univoca
304203,1,1,ESLINGA DE POLIESTER PLANA 75 X 1490 MM,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,FERRETERIA,Correspondencia univoca
304204,1,1,ESLINGA DE POLIESTER PLANA 75 X 1400 MM,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,FERRETERIA,Correspondencia univoca
304205,1,1,ESLINGA DE POLIESTER PLANA 75 X 1310 MM,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,FERRETERIA,Correspondencia univoca
304206,1,1,ESLINGA DE POLIESTER PLANA 75 X 1200 MM,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,FERRETERIA,Correspondencia univoca
304211,1,1,TUERCA G.8 HG M20,100.0,2024-04-17 00:00:00,2024-04-17 00:00:00,FERRETERIA,Correspondencia univoca
304212,1,1,TUERCA INOX.304 M12,100.0,2025-12-01 00:00:00,2025-12-01 00:00:00,FERRETERIA,Correspondencia univoca
304218,1,1,FUSIBLES 6X30 5AMP CERA,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304219,1,1,RELE MINI ONRO 24DVC 14 CUCHILLAS,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304220,1,1,CONECTOR NEGRO DIN IP65 2P´+TIERRA,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304221,1,1,BREAKER RIEL ICN60 SCHNEIDER 2X20 AMP,100.0,2024-04-09 00:00:00,2025-12-01 00:00:00,"FERRETERIA, REPUESTOS ELECTRICOS",Correspondencia univoca
304222,1,1,BREAKER RIEL SCHNEIDER 2X30AMP,100.0,2024-04-09 00:00:00,2025-06-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304223,1,1,CONECTOR NEGRO 4 POLOS,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304224,1,1,CANALETA PLASTICA 100 X 60 MM 2MTS,100.0,2024-04-09 00:00:00,2024-04-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304225,1,1,TAPA SUELTA PLASTICA PARA-EMERGENCIA,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304226,1,1,SELECTOR 3 POS. I-0-II C/RETENCION 22MM,100.0,2024-04-09 00:00:00,2025-06-01 00:00:00,"FERRETERIA, REPUESTOS ELECTRICOS",Correspondencia univoca
304227,1,1,ADAPTER 8T1715,100.0,2024-04-15 00:00:00,2024-04-19 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304228,1,1,SEAL O-RING 2257739,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304229,1,1,ADAPTER 5N2126,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304230,1,1,RECPTACLE KT 1028802,100.0,2024-04-15 00:00:00,2025-04-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304231,1,1,MOUNT 1550576,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304232,1,1,NUT 9S8752,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304233,1,1,SEAL-O-RING 5P8210,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304234,1,1,ADAPTER-90 1359941,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304237,1,1,PLUG KT-CONN 1762943,100.0,2024-04-19 00:00:00,2024-04-19 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304238,1,1,TUBE-HEAT SH 2108958,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304239,1,1,PLUG AS-CONN 2304013,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304240,1,1,CONT GP 2123423,100.0,2024-04-19 00:00:00,2024-04-19 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304241,1,1,SENSOR GP-TE 5221644,100.0,2024-04-19 00:00:00,2024-04-19 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304242,1,1,SENSOR A 9X5392,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304243,1,1,SENSOR GP-PR 2746717,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304244,1,1,ADAPTER 2616847,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304245,1,1,PLUG KT CONN 1552260,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304246,1,1,CABLE A 7L5887,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304247,1,1,CABLE A 4L6155,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304248,1,1,COVER 2942318,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304249,1,1,COVER-TERMIN 2942319,100.0,2024-04-15 00:00:00,2024-04-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304252,1,1,CAJA HERRAMIENTA BP PLAS. 17,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,FERRETERIA,Correspondencia univoca
304254,1,1,CABLE CONCENTRICO 2X18,100.0,2024-03-26 00:00:00,2024-03-26 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304258,1,1,AFTERCOOLER 5693053,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304259,1,1,MANGUERA TRANSPARENTE DE 1 1/4,100.0,2024-04-08 00:00:00,2024-04-08 00:00:00,FERRETERIA,Correspondencia univoca
304260,1,1,CADENA ACERO P/ANCLAS 3/4 G.2,100.0,2024-07-08 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304262,1,1,PLASTICO NEGRO,100.0,2024-07-15 00:00:00,2024-07-15 00:00:00,PINTURAS,Correspondencia univoca
304264,1,1,BUTTERFLY VALVE DN 200 W/HYDR. ACTUATOR,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,FERRETERIA,Correspondencia univoca
304270,1,1,CORDON DE ORING EN CAUCHO 4MM,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304271,1,1,"EMPAQUE SINTETICO 1/16""",100.0,2024-07-03 00:00:00,2025-06-01 00:00:00,"REPUESTOS MECANICOS, SERVICIOS DE MANTENIMIENTO",Correspondencia univoca
304276,1,1,PLANCHA DE PLYWOOD MARINO 5MM,100.0,2024-08-06 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304284,1,1,"VALV. COMPUERTA H/N BRID. 6""",100.0,2024-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
304288,1,1,"GRILLETE AC UNION P/ANCLA G.2 3/4""",100.0,2024-04-17 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304290,1,1,CONTACTOR SCHNEIDER LC1D32,100.0,2024-07-09 00:00:00,2025-08-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304294,1,1,MASILLA MARINA EPOX PRO-LINE SPLASH ZONE,100.0,2024-04-10 00:00:00,2025-12-01 00:00:00,"FERRETERIA, FILTROS, SERVICIOS DE MANTENIMIENTO",Correspondencia univoca
304304,1,1,"MANOM 0-7B/100P 2.5"" DIAL 1/4"" NPT",100.0,2025-09-01 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
304311,1,1,"MANOM 0-20B/300P 4"" DIAL 1/4"" NPT",100.0,2025-09-01 00:00:00,2025-09-01 00:00:00,FERRETERIA,Correspondencia univoca
304320,1,1,PERNO AC. INOX. 5/8 X 2” C/T,100.0,2024-04-18 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
304321,1,1,PERNO AC. INOX. 16 X 35MM,100.0,2024-04-18 00:00:00,2024-04-18 00:00:00,FERRETERIA,Correspondencia univoca
304322,1,1,PERNO AC. INOX 20 X 40MM,100.0,2024-04-18 00:00:00,2024-04-18 00:00:00,FERRETERIA,Correspondencia univoca
304335,1,1,HYDRAULIC CLUTCH HCL320A-RPM 1000/2500,100.0,2024-09-09 00:00:00,2024-09-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304341,1,1,RADIATOR BENT BRUSH 29.114.02,100.0,2024-11-06 00:00:00,2025-05-01 00:00:00,FERRETERIA,Correspondencia univoca
304342,1,1,RADIATOR BENT PAINT BRUSH 29.114.03,100.0,2024-09-10 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
304344,1,1,"RADIATOR BENT PAINT BRUSH 4"" LEG LONG",100.0,2025-05-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
304345,1,1,MINI PAINT ROLLER SET 29.120.70,100.0,2025-05-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
304346,1,1,ROLLER BRUSH HEAD 29.120.71,100.0,2024-11-06 00:00:00,2025-05-01 00:00:00,FERRETERIA,Correspondencia univoca
304347,1,1,HANDLE 29.120.72,100.0,2024-11-06 00:00:00,2025-05-01 00:00:00,FERRETERIA,Correspondencia univoca
304350,1,1,SENSOR 23713682,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304351,1,1,TUBERIA DE ACEITE 21118787,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304352,1,1,ANILLO DE SELLADO 22374837,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304353,1,1,TORNILLO EMBRIDADO 994446,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304354,1,1,TUBO DE PRESION 21322636,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304355,1,1,ANILLO RETEN VOLVO 22275838,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304356,1,1,TORNILLO HEXAGONAL 984877,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304357,1,1,CARCASA DE VALVULA 22192190,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304358,1,1,ORING VALVULA SOBREPRES TWD1211G 469846,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304359,1,1,VALVULA REGULADORA DE ACEITE 22416685,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304360,1,1,COVER 471648,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304361,1,1,TORNILLO EMBRIDADO 984725,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304362,1,1,TORNILLO EMBRIDADO 965186,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304363,1,1,TORNILLO EMBRIADO 984759,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304365,1,1,EMPAQUE DE CARTER 2081284,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,FERRETERIA,Correspondencia univoca
304366,1,1,CABLE CONCENTRIC 4X4,100.0,2024-04-22 00:00:00,2024-04-22 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304367,1,1,LEVER ROCKER 02B02 3934921,100.0,2024-04-24 00:00:00,2024-04-24 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304368,1,1,BOCIN BRAZO BIELA 6C 02A03 3970951,100.0,2024-04-24 00:00:00,2024-04-24 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304369,1,1,"CABEZOTE 6CT8,3 4942463",100.0,2024-04-24 00:00:00,2024-04-24 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304370,1,1,KIT BOMBA DE AGUA 10B03 5473305,100.0,2024-04-24 00:00:00,2024-04-24 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304380,1,1,CONTROL UNIT 10018009 1009173458 (SB),100.0,2024-06-10 00:00:00,2024-06-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304381,1,1,CONTROL UNIT 10018009 1009173457 (PS),100.0,2024-06-10 00:00:00,2024-06-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304390,1,1,"CABLE INOX. 7X19 AISI 316 ANTIMAG. 1/4""",100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
304428,1,1,BUTTERFLY VALV DN200 WITHOUT ACTUATOR,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304433,1,1,"LEVEL SENSOR, OIL 10054763",100.0,2024-06-21 00:00:00,2024-06-21 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304434,1,1,FLANGE FOR POS.20 10000062,100.0,2024-06-21 00:00:00,2024-06-21 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304435,1,1,GASKET FOR POS.20 10013325,100.0,2024-06-21 00:00:00,2024-06-21 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304436,1,1,IMPELLER 5443706,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304437,1,1,SEAL 4204328,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304438,1,1,SEAL-O-RING 2637537,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304439,1,1,SEAL-SHAFT 1991336,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304444,1,1,CONTROL UNIT ECU=EMS 1009173457 VOLVO BB,100.0,2024-06-10 00:00:00,2024-06-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304445,1,1,EMPAQUE DE 06D02 4009319,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304479,1,1,"PERNO AC. INOX. DE 3/4 ""X3 1/2""",100.0,2024-07-08 00:00:00,2024-07-08 00:00:00,FERRETERIA,Correspondencia univoca
304480,1,1,TUERCA AC. INOX. 3/4,100.0,2024-07-08 00:00:00,2025-12-01 00:00:00,FERRETERIA,Correspondencia univoca
304508,1,1,RELE SUPERVISOR DE VOLTAJE 3F 90-690 VAC,100.0,2025-07-01 00:00:00,2025-07-01 00:00:00,FERRETERIA,Correspondencia univoca
304520,1,1,FUSIBLE CARTUCHO 10X38 RAPIDO 10A,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304521,1,1,FUSIBLE CARTUCHO 10X38 RAPIDO 6A,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304522,1,1,FUSIBLE CARTUCHO 10X38 RAPIDO 2A,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304569,1,1,TERMINAL PUNTERA # 12-10 GRIS 100 UND,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304570,1,1,TERMINAL PUNTERA # 10-8 NEGRO 100 UND,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304571,1,1,SELECTOR 2 POS. 0-I C/RETENCION 22MM,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304572,1,1,LUZ PILOTO LED VERDE MULTIVOL.12-450V,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304573,1,1,LUZ PILOTO LED ROJO MULTIVOL.12-450V,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304574,1,1,CONTACTOR LC1D50 BOBINA 380VAC 50HZ,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304580,1,1,ANODO DE ALUMINIO SS - 0116A (2.5KG),100.0,2024-07-03 00:00:00,2024-07-03 00:00:00,FERRETERIA,Correspondencia univoca
304581,1,1,ANODO DE ZINC HS 10KG 2P-0131Z,100.0,2024-07-03 00:00:00,2024-07-03 00:00:00,FERRETERIA,Correspondencia univoca
304582,1,1,ANODO DE ZINC SS 5KG INN-0116Z,100.0,2024-07-03 00:00:00,2024-07-03 00:00:00,FERRETERIA,Correspondencia univoca
304583,1,1,ANODO DE ALUMINIO SS - 0124A (9KG),100.0,2024-07-03 00:00:00,2024-07-03 00:00:00,FERRETERIA,Correspondencia univoca
304584,1,1,TUBO TERMOENCOGIBLE 1 MM,100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304585,1,1,TUBO TERMOENCOGIBLE 2 MM,100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304586,1,1,TUBO TERMOENCOGIBLE 4 MM,100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304587,1,1,TUBO TERMOENCOGIBLE 6 MM,100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304588,1,1,TUBO TERMOENCOGIBLE 8 MM,100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304589,1,1,TUBO TERMOENCOGIBLE 10 MM,100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304590,1,1,REMACHADORA DE TUERCAS,100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,FERRETERIA,Correspondencia univoca
304591,1,1,HOROMETRO 48X48MM - 220V - 60HZ,100.0,2024-07-17 00:00:00,2024-07-17 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304601,1,1,ESLINGA POLIESTER PLANA 75 MM X 1450 MM,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304602,1,1,ESLINGA POLIESTER PLANA 75 MM X 1570 MM,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304603,1,1,DEFENSAS TIPO D 200X200X3000,100.0,2025-06-01 00:00:00,2025-12-01 00:00:00,"FERRETERIA, PINTURAS, SERVICIOS DE MANTENIMIENTO",Correspondencia univoca
304610,1,1,CONTROL UNIT 1009173458 (A1647121),100.0,2025-09-01 00:00:00,2025-09-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304642,1,1,"PERNO DE BRONCE 1 1/2"" X 1/4"" C/T",100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,FERRETERIA,Correspondencia univoca
304643,1,1,"HIDRO ASBESTO 4"" X 1/2""",100.0,2024-07-08 00:00:00,2024-07-08 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304644,1,1,"PERNO AC. INOX. DE 5/8"" X 4"" C/T",100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
304645,1,1,"PERNO AC. NEGRO 3/4"" X 2"" C/T",100.0,2024-07-04 00:00:00,2024-07-04 00:00:00,FERRETERIA,Correspondencia univoca
304646,1,1,"ABRAZ. AC. GALV. TP. U 4"" X 1/2""",100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,FERRETERIA,Correspondencia univoca
304647,1,1,"ABARZ. AC. GALV. TP. U 3"" X 1/2""",100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,FERRETERIA,Correspondencia univoca
304648,1,1,"ABRAZ. AC. GALV. TP. U 2"" X 3/8""",100.0,2024-07-10 00:00:00,2024-07-10 00:00:00,FERRETERIA,Correspondencia univoca
304650,1,1,TERMINAL PUNTERA # 16-14 ROJO 100 UND,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304651,1,1,TERMINAL PUNTERA # 14-12 AZUL 100 UND,100.0,2024-07-09 00:00:00,2024-07-09 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304655,1,1,SEAL O-RING 2257738,100.0,2025-05-01 00:00:00,2025-05-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304674,1,1,ANILLO RETEN 20430678,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,ACEITE,Correspondencia univoca
304675,1,1,ANILLO TORICO VOLVO 975675,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304677,1,1,ANILLO RETEN VOLVO 1547254,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304679,1,1,ANILLO RETEN 1547253,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304680,1,1,EMPAQUE 864491,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304681,1,1,ENCHUFE LEGRAND 63A 3P+T IP67,100.0,2025-06-01 00:00:00,2025-12-01 00:00:00,"FERRETERIA, REPUESTOS ELECTRICOS",Correspondencia univoca
304684,1,1,ANILLO DE ACOPLAMIENTO (956973) 980787,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304685,1,1,JUNTA 948885,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304686,1,1,ORING SELLO VERD CODO INTERCOOLER 471626,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304688,1,1,LEVEL SENSOR TP. RDLYS 0-100KPA (15M),100.0,2025-03-01 00:00:00,2025-03-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304690,1,1,LEVEL SENSOR TP. RDLYS 0-40KPA (5M),100.0,2025-03-01 00:00:00,2025-03-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304691,1,1,DISPLAY LEVEL CONTROLATOR TYPE RDBJ12V7,100.0,2025-03-01 00:00:00,2025-03-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304704,1,1,TUERCA INOX.304 M24,100.0,2025-08-01 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
304719,1,1,TOMA IND 3X125A+T EMPOTRAR IP67 415V,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304722,1,1,SWITCH PRESS 4331846,100.0,2025-05-01 00:00:00,2025-12-01 00:00:00,"FILTROS, REPUESTOS MECANICOS",Correspondencia univoca
304732,1,1,BUJE H2318_DJF (CHUMACERA),100.0,2024-09-11 00:00:00,2024-09-11 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304733,1,1,RODAMIENTO 63162RSC3,100.0,2024-09-18 00:00:00,2024-09-18 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304734,1,1,NEUTRAL UKP318 (CHUMACERA),100.0,2024-09-11 00:00:00,2024-09-11 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
304753,1,1,TOMA EXTENSION 3P+T+N 415V IP44 32AMP,100.0,2025-06-01 00:00:00,2025-06-01 00:00:00,FERRETERIA,Correspondencia univoca
304757,1,1,"CABO NYLON 1/4"" KOREANO",100.0,2024-09-24 00:00:00,2024-09-24 00:00:00,FERRETERIA,Correspondencia univoca
304763,1,1,ULLAGE TEMPERATURE INFERFACE MMC (UTI),100.0,2025-02-01 00:00:00,2025-03-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
304784,1,1,SENSOR SEN-EDL-3-O2,100.0,2025-01-01 00:00:00,2025-01-01 00:00:00,REPUESTOS ELECTRICOS,Correspondencia univoca
