FechaCont,ItemCode,Quantity,PrecioUnitario,SubTotal,CostoCalculado,DiferenciaCosto,ErrorAbsolutoCosto,ErrorRelativoCosto,ClasificacionDiferenciaMonetaria
2022-01-21,PS00013,1.0,225.28,225.28,225.28,0.0,0.0,0.0,Coincidencia exacta
2022-10-12,P000786,5.0,45.045,225.225,225.22500000000002,-2.842170943040401e-14,2.842170943040401e-14,1.2619251606350986e-16,Coincidencia exacta
2025-12-01,PS00006,1.0,,225.13,,,,,No evaluable
2021-03-02,P001008,15.0,15.0,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-06,PS00006,1.0,225.0,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-11,PS00006,1.0,225.0,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2022-01-19,P002306,30.0,7.5,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2022-03-15,PS00006,1.0,225.0,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2022-05-04,P000001,30.0,7.5,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-21,PS00006,1.0,225.0,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2023-05-10,P007867,12.0,18.75,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2023-05-17,P001008,18.0,12.5,225.0,225.0,0.0,0.0,0.0,Coincidencia exacta
2025-04-01,306168,6.0,,225.0,,,,,No evaluable
2025-05-01,PS00006,1.0,,225.0,,,,,No evaluable
2025-12-01,306772,1.0,,225.0,,,,,No evaluable
2024-03-21,PS00006,1.0,,225.0,,,,,No evaluable
2023-05-10,PS00009,1.0,224.59,224.59,224.59,0.0,0.0,0.0,Coincidencia exacta
2022-02-18,P001216,5.0,44.9,224.5,224.5,0.0,0.0,0.0,Coincidencia exacta
2022-02-18,P001216,5.0,44.9,224.5,224.5,0.0,0.0,0.0,Coincidencia exacta
2021-04-05,P002368,48.0,4.675,224.4,224.39999999999998,2.842170943040401e-14,2.842170943040401e-14,1.2665645913727277e-16,Coincidencia exacta
2022-04-20,P001208,12.0,18.7,224.4,224.39999999999998,2.842170943040401e-14,2.842170943040401e-14,1.2665645913727277e-16,Coincidencia exacta
2023-08-03,PS00006,1.0,224.4,224.4,224.4,0.0,0.0,0.0,Coincidencia exacta
2025-09-01,305512,1.0,,224.36,,,,,No evaluable
2023-09-11,P006387,2.0,112.151,224.302,224.302,0.0,0.0,0.0,Coincidencia exacta
2021-02-08,P003752,4.0,56.0,224.0,224.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-16,P001342,10.0,22.4,224.0,224.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-17,P006535,4.0,56.0,224.0,224.0,0.0,0.0,0.0,Coincidencia exacta
2025-11-01,P008259,16.0,,224.0,,,,,No evaluable
2025-11-01,900138,8.0,,224.0,,,,,No evaluable
2025-11-01,900144,15.0,,224.0,,,,,No evaluable
2022-12-15,P000193,2.0,111.93,223.86,223.86,0.0,0.0,0.0,Coincidencia exacta
2022-04-08,P000648,12.0,18.65,223.8,223.79999999999998,2.842170943040401e-14,2.842170943040401e-14,1.269960206899196e-16,Coincidencia exacta
2022-08-03,P004076,4.0,55.95,223.8,223.8,0.0,0.0,0.0,Coincidencia exacta
2021-11-05,P005473,2.0,111.89,223.78,223.78,0.0,0.0,0.0,Coincidencia exacta
2023-03-16,P003973,10.0,22.33,223.3,223.29999999999998,2.842170943040401e-14,2.842170943040401e-14,1.2728038258129872e-16,Coincidencia exacta
2023-06-19,P000339,50.0,4.466,223.3,223.3,0.0,0.0,0.0,Coincidencia exacta
2021-01-11,PS00006,1.0,223.21,223.21,223.21,0.0,0.0,0.0,Coincidencia exacta
2021-02-18,PS00006,1.0,223.21,223.21,223.21,0.0,0.0,0.0,Coincidencia exacta
2021-02-18,PS00006,1.0,223.21,223.21,223.21,0.0,0.0,0.0,Coincidencia exacta
2021-02-18,PS00006,1.0,223.21,223.21,223.21,0.0,0.0,0.0,Coincidencia exacta
2021-06-01,PS00006,1.0,223.21,223.21,223.21,0.0,0.0,0.0,Coincidencia exacta
2021-06-01,PS00006,1.0,223.21,223.21,223.21,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P001008,12.0,18.6,223.2,223.20000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.2733740784231188e-16,Coincidencia exacta
2021-03-19,P002367,6.0,37.195133,223.170798,223.170798,0.0,0.0,0.0,Coincidencia exacta
2022-03-17,P002363,24.0,9.2933,223.0392,223.0392,0.0,0.0,0.0,Coincidencia exacta
2024-02-20,303979,6.0,,223.02,,,,,No evaluable
2023-12-02,P004060,10.0,22.3,223.0,223.0,0.0,0.0,0.0,Coincidencia exacta
2025-05-01,PS00006,1.0,,222.9,,,,,No evaluable
2023-05-16,P006013,3.0,74.073333,222.219999,222.21999900000003,-2.842170943040401e-14,2.842170943040401e-14,1.2789897200208343e-16,Coincidencia exacta
2023-05-16,P006014,3.0,74.0733,222.2199,222.2199,0.0,0.0,0.0,Coincidencia exacta
2021-01-15,P001008,12.0,18.5,222.0,222.0,0.0,0.0,0.0,Coincidencia exacta
2021-01-21,P003441,4.0,55.5,222.0,222.0,0.0,0.0,0.0,Coincidencia exacta
2021-02-01,P003441,4.0,55.5,222.0,222.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-01,P001217,12.0,18.5,222.0,222.0,0.0,0.0,0.0,Coincidencia exacta
2024-03-07,900473,60.0,,222.0,,,,,No evaluable
2023-06-16,P007245,2.0,110.74,221.48,221.48,0.0,0.0,0.0,Coincidencia exacta
2023-09-01,P004998,3.0,73.8,221.4,221.39999999999998,2.842170943040401e-14,2.842170943040401e-14,1.2837267132070463e-16,Coincidencia exacta
2025-06-01,400090,10.0,,221.39,,,,,No evaluable
2025-09-01,305504,1.0,,221.32,,,,,No evaluable
2024-08-08,301090,10.0,,221.27,,,,,No evaluable
2025-06-01,305978,24.0,,221.21,,,,,No evaluable
2022-02-03,P005960,1.0,220.91,220.91,220.91,0.0,0.0,0.0,Coincidencia exacta
2024-06-24,303267,2.0,,220.86,,,,,No evaluable
2022-08-03,P001201,6.0,36.8,220.8,220.79999999999998,2.842170943040401e-14,2.842170943040401e-14,1.2872151010146743e-16,Coincidencia exacta
2022-08-03,P001200,6.0,36.8,220.8,220.79999999999998,2.842170943040401e-14,2.842170943040401e-14,1.2872151010146743e-16,Coincidencia exacta
2023-02-17,P000416,6.0,36.788333,220.73,220.72999800000002,1.999999966528776e-06,1.999999966528776e-06,9.060843412897096e-09,Coincidencia exacta
2023-02-17,P000416,6.0,36.788333,220.73,220.72999800000002,1.999999966528776e-06,1.999999966528776e-06,9.060843412897096e-09,Coincidencia exacta
2023-02-01,P007077,4.0,55.125,220.5,220.5,0.0,0.0,0.0,Coincidencia exacta
2023-04-04,P000644,5.0,44.1,220.5,220.5,0.0,0.0,0.0,Coincidencia exacta
2023-11-10,P003878,12.0,18.373333,220.48,220.47999599999997,4.00000001832268e-06,4.00000001832268e-06,1.8142235206470793e-08,Coincidencia exacta
2023-11-10,P003831,12.0,18.373333,220.48,220.47999599999997,4.00000001832268e-06,4.00000001832268e-06,1.8142235206470793e-08,Coincidencia exacta
2021-01-19,P003441,4.0,55.11,220.44,220.44,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,305984,59.0,,220.28,,,,,No evaluable
2021-02-04,P005119,2.0,110.09,220.18,220.18,0.0,0.0,0.0,Coincidencia exacta
2024-11-28,PS00006,1.0,,220.02,,,,,No evaluable
2024-11-28,PS00006,1.0,,220.02,,,,,No evaluable
2024-11-28,PS00006,1.0,,220.02,,,,,No evaluable
2021-07-23,PS00002,1.0,220.0,220.0,220.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-20,PS00006,1.0,220.0,220.0,220.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-09,P001865,50.0,4.4,220.0,220.00000000000003,-2.842170943040401e-14,2.842170943040401e-14,1.291895883200182e-16,Coincidencia exacta
2021-11-17,PS00002,1.0,220.0,220.0,220.0,0.0,0.0,0.0,Coincidencia exacta
2022-10-05,PS00006,1.0,220.0,220.0,220.0,0.0,0.0,0.0,Coincidencia exacta
2023-03-10,PS00006,1.0,220.0,220.0,220.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-02,P001862,2.0,110.0,220.0,220.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-10,PS00009,1.0,220.0,220.0,220.0,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,304099,6.0,,220.0,,,,,No evaluable
2025-09-01,PS00006,1.0,,220.0,,,,,No evaluable
2025-09-01,PS00006,1.0,,220.0,,,,,No evaluable
2024-12-12,900357,4.0,,220.0,,,,,No evaluable
2024-06-20,900355,4.0,,220.0,,,,,No evaluable
2024-07-24,900354,24.0,,220.0,,,,,No evaluable
2024-07-19,PS00006,1.0,,220.0,,,,,No evaluable
2024-10-24,PS00006,1.0,,220.0,,,,,No evaluable
2024-08-19,PS00006,1.0,,220.0,,,,,No evaluable
2022-10-20,P000648,15.0,14.66,219.9,219.9,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,302218,20.0,,219.75,,,,,No evaluable
2021-05-18,P004398,2.0,109.8,219.6,219.6,0.0,0.0,0.0,Coincidencia exacta
2021-08-02,P002306,30.0,7.315,219.45,219.45000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.295133717493917e-16,Coincidencia exacta
2022-01-24,P002306,30.0,7.315,219.45,219.45000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.295133717493917e-16,Coincidencia exacta
2025-05-01,304722,1.0,,219.37,,,,,No evaluable
2025-12-01,305216,1.0,,219.37,,,,,No evaluable
2025-12-01,P001651,1.0,,219.37,,,,,No evaluable
2025-08-01,306224,6.0,,219.29,,,,,No evaluable
2025-08-01,306224,6.0,,219.28,,,,,No evaluable
2023-07-04,P004125,6.0,36.52,219.12,219.12,0.0,0.0,0.0,Coincidencia exacta
2021-12-15,P000882,12.0,18.25,219.0,219.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-08,PS00012,1.0,219.0,219.0,219.0,0.0,0.0,0.0,Coincidencia exacta
2025-04-01,306169,6.0,,219.0,,,,,No evaluable
2022-06-23,P006921,2.0,104.165001,218.75,208.330002,10.419997999999993,10.419997999999993,0.04763427657142854,Diferencia menor
2025-05-01,305633,2.0,,218.68,,,,,No evaluable
2021-04-12,P000009,20.0,10.93,218.6,218.6,0.0,0.0,0.0,Coincidencia exacta
2021-04-13,P000620,5.0,43.72,218.6,218.6,0.0,0.0,0.0,Coincidencia exacta
2021-08-03,P000620,5.0,43.72,218.6,218.6,0.0,0.0,0.0,Coincidencia exacta
2022-02-03,P000620,2.0,109.3,218.6,218.6,0.0,0.0,0.0,Coincidencia exacta
2021-03-24,PS00009,1.0,218.35,218.35,218.35,0.0,0.0,0.0,Coincidencia exacta
2023-11-10,P003850,24.0,9.095833,218.3,218.29999200000003,7.999999979801942e-06,7.999999979801942e-06,3.664681621530894e-08,Coincidencia exacta
2023-08-01,P005560,10.0,21.8,218.0,218.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-11,PS00009,1.0,218.0,218.0,218.0,0.0,0.0,0.0,Coincidencia exacta
2024-04-24,304069,40.0,,218.0,,,,,No evaluable
2024-03-21,PS00006,1.0,,218.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,217.92,,,,,No evaluable
2022-11-07,P007067,3.0,72.6,217.8,217.79999999999998,2.842170943040401e-14,2.842170943040401e-14,1.3049453365658405e-16,Coincidencia exacta
2023-01-11,P007073,3.0,72.6,217.8,217.79999999999998,2.842170943040401e-14,2.842170943040401e-14,1.3049453365658405e-16,Coincidencia exacta
2025-08-01,306196,2.0,,217.63,,,,,No evaluable
2025-08-01,306196,2.0,,217.63,,,,,No evaluable
2025-08-01,305728,1.0,,217.54,,,,,No evaluable
2021-05-21,P000316,120.0,1.8095,217.14,217.14000000000001,-2.842170943040401e-14,2.842170943040401e-14,1.308911735765129e-16,Coincidencia exacta
2021-06-17,P000620,5.0,43.42,217.1,217.10000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.3091528986828195e-16,Coincidencia exacta
2023-07-13,PS00009,1.0,217.0,217.0,217.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-09,P003822,2.0,108.42,216.84,216.84,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P008238,2.0,99.43,216.76,198.86,17.899999999999977,17.899999999999977,0.08257981177338983,Diferencia material
2023-03-14,P000715,14.0,15.477143,216.68,216.680002,-1.9999999949504854e-06,1.9999999949504854e-06,9.230201195082542e-09,Coincidencia exacta
2023-05-12,P005979,320.0,0.676741,216.557,216.55712,-0.00012000000000966793,0.00012000000000966793,5.541266272143959e-07,Coincidencia exacta
2023-06-05,P007844,8.0,27.0541,216.43,216.4328,-0.0027999999999792635,0.0027999999999792635,1.2937208335162701e-05,Coincidencia exacta
2022-05-05,P000688,27.43,7.89,216.42,216.4227,-0.0027000000000043656,0.0027000000000043656,1.2475741613549422e-05,Coincidencia exacta
2023-11-13,P008200,4.0,49.57,216.13,198.28,17.849999999999994,17.849999999999994,0.08258918243649653,Diferencia material
2021-08-20,PS00006,1.0,216.0,216.0,216.0,0.0,0.0,0.0,Coincidencia exacta
2021-10-13,P001651,2.0,108.0,216.0,216.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-09,PS00006,1.0,216.0,216.0,216.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-16,P000226,2.0,108.0,216.0,216.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-01,P008458,3.0,72.0,216.0,216.0,0.0,0.0,0.0,Coincidencia exacta
2025-05-01,900140,6.0,,216.0,,,,,No evaluable
2025-05-01,900330,6.0,,216.0,,,,,No evaluable
2023-07-03,P001651,2.0,107.8,215.6,215.6,0.0,0.0,0.0,Coincidencia exacta
2023-08-04,P002311,80.0,2.695,215.6,215.6,0.0,0.0,0.0,Coincidencia exacta
2023-12-07,P008552,6.0,35.93,215.58,215.57999999999998,2.842170943040401e-14,2.842170943040401e-14,1.3183834043234068e-16,Coincidencia exacta
2022-04-04,P000648,15.0,14.361,215.415,215.41500000000002,-2.842170943040401e-14,2.842170943040401e-14,1.3193932377227216e-16,Coincidencia exacta
2025-07-01,301184,12.0,,215.4,,,,,No evaluable
2023-05-16,P006017,40.0,5.383,215.32,215.32,0.0,0.0,0.0,Coincidencia exacta
2021-01-13,P001008,12.0,17.94,215.28,215.28000000000003,-2.842170943040401e-14,2.842170943040401e-14,1.320220616425307e-16,Coincidencia exacta
2024-04-08,301381,100.0,,215.25,,,,,No evaluable
2024-09-18,304733,1.0,,215.1,,,,,No evaluable
2021-05-18,P001257,6.0,35.84,215.04,215.04000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.3216940769347102e-16,Coincidencia exacta
2021-03-22,P005732,1.0,215.0,215.0,215.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-10,PS00006,1.0,215.0,215.0,215.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-01,PS00009,1.0,215.0,215.0,215.0,0.0,0.0,0.0,Coincidencia exacta
2025-01-01,900121,10.0,,215.0,,,,,No evaluable
2025-01-01,900148,10.0,,215.0,,,,,No evaluable
2024-09-26,900119,4.0,,215.0,,,,,No evaluable
2024-01-22,PS00006,1.0,,215.0,,,,,No evaluable
2025-08-01,304177,30.0,,214.88,,,,,No evaluable
2021-02-11,P002715,12.0,17.88,214.56,214.56,0.0,0.0,0.0,Coincidencia exacta
2021-07-12,P003680,24.0,8.94,214.56,214.56,0.0,0.0,0.0,Coincidencia exacta
2024-08-20,304823,1.0,,214.47,,,,,No evaluable
2024-04-09,400102,20.0,,214.46,,,,,No evaluable
2025-12-01,303512,8.0,,214.4,,,,,No evaluable
2023-02-03,P007216,1.0,214.29,214.29,214.29,0.0,0.0,0.0,Coincidencia exacta
2023-04-03,P000264,20.0,10.709,214.18,214.18,0.0,0.0,0.0,Coincidencia exacta
2024-09-11,304732,1.0,,214.04,,,,,No evaluable
2022-04-06,PS00013,1.0,214.03,214.03,214.03,0.0,0.0,0.0,Coincidencia exacta
2021-02-11,P002364,18.0,11.89,214.02,214.02,0.0,0.0,0.0,Coincidencia exacta
2023-04-13,P001206,9.0,23.75,213.75,213.75,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,304189,400.0,,213.6,,,,,No evaluable
2021-05-03,P000179,3.0,71.1891,213.5673,213.5673,0.0,0.0,0.0,Coincidencia exacta
2021-08-23,P005260,6.0,35.58,213.48,213.48,0.0,0.0,0.0,Coincidencia exacta
2022-09-02,P005555,2.0,106.74,213.48,213.48,0.0,0.0,0.0,Coincidencia exacta
2022-05-05,P006707,4.0,53.314,213.26,213.256,0.003999999999990678,0.003999999999990678,1.8756447528794325e-05,Coincidencia exacta
2025-01-01,900341,3.0,,213.0,,,,,No evaluable
2024-11-20,900341,5.0,,213.0,,,,,No evaluable
2024-12-27,900341,6.0,,213.0,,,,,No evaluable
2022-05-04,PS00009,1.0,212.86,212.86,212.86,0.0,0.0,0.0,Coincidencia exacta
2021-09-09,P003295,5.0,42.57,212.85,212.85,0.0,0.0,0.0,Coincidencia exacta
2022-02-02,P002376,5.0,42.57,212.85,212.85,0.0,0.0,0.0,Coincidencia exacta
2022-06-15,P002164,1.0,212.8,212.8,212.8,0.0,0.0,0.0,Coincidencia exacta
2021-06-11,PS00006,1.0,212.75,212.75,212.75,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,306193,24.0,,212.68,,,,,No evaluable
2025-08-01,306193,24.0,,212.67,,,,,No evaluable
2021-07-06,P000950,100.0,2.125,212.5,212.5,0.0,0.0,0.0,Coincidencia exacta
2021-10-06,P005815,3.0,70.77,212.31,212.31,0.0,0.0,0.0,Coincidencia exacta
2024-05-29,303257,4.0,,212.3,,,,,No evaluable
2022-01-13,P005340,2.0,106.104,212.208,212.208,0.0,0.0,0.0,Coincidencia exacta
2024-09-24,301371,100.0,,211.97,,,,,No evaluable
2023-04-03,P007373,4.0,52.97,211.88,211.88,0.0,0.0,0.0,Coincidencia exacta
2023-05-16,P006011,150.0,1.411467,211.72005,211.72005000000001,-2.842170943040401e-14,2.842170943040401e-14,1.34241936134079e-16,Coincidencia exacta
2023-11-22,P003583,10.0,21.165,211.65,211.64999999999998,2.842170943040401e-14,2.842170943040401e-14,1.342863663142169e-16,Coincidencia exacta
2023-07-21,P005474,4.0,52.8825,211.53,211.53,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,306020,7.0,,211.51,,,,,No evaluable
2022-06-01,P002602,30.0,7.05,211.5,211.5,0.0,0.0,0.0,Coincidencia exacta
2021-02-01,P001394,15.0,14.08,211.2,211.2,0.0,0.0,0.0,Coincidencia exacta
2025-05-01,305628,1.0,,211.12,,,,,No evaluable
2024-09-20,304932,2.0,,211.05,,,,,No evaluable
2025-06-01,400223,13.0,,211.02,,,,,No evaluable
2021-11-05,PS00009,1.0,210.66,210.66,210.66,0.0,0.0,0.0,Coincidencia exacta
2023-07-06,P000883,1.0,210.61,210.61,210.61,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,P000883,1.0,210.61,210.61,210.61,0.0,0.0,0.0,Coincidencia exacta
2021-04-07,P005127,1.0,210.45,210.45,210.45,0.0,0.0,0.0,Coincidencia exacta
2023-05-15,P004822,6.0,35.07,210.42,210.42000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.3507133081648137e-16,Coincidencia exacta
2025-07-01,301230,4.0,,210.12,,,,,No evaluable
2022-07-08,P006959,1.0,210.07,210.07,210.07,0.0,0.0,0.0,Coincidencia exacta
2021-02-08,P005115,60.0,3.5,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2021-02-08,P005116,60.0,3.5,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-02,PS00006,1.0,210.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-05,P000264,20.0,10.5,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2021-07-12,P005115,60.0,3.5,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2021-07-22,P003594,1.0,210.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-02,P006171,6.0,35.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2021-10-14,PS00006,1.0,210.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2022-01-04,P004551,2.0,105.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2022-01-06,PS00006,1.0,210.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2022-01-21,P001008,14.0,15.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2022-10-05,PS00012,1.0,210.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-21,P001811,3.0,70.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-03,P000647,6.0,35.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-19,PS00006,1.0,210.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-16,PS00001,1.0,210.0,210.0,210.0,0.0,0.0,0.0,Coincidencia exacta
2025-03-01,P000374,2.0,,210.0,,,,,No evaluable
2024-07-04,301234,2.0,,210.0,,,,,No evaluable
2024-07-04,301233,6.0,,210.0,,,,,No evaluable
2024-05-02,900136,20.0,,210.0,,,,,No evaluable
2022-09-06,P005681,2.0,104.98,209.96,209.96,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,302670,150.0,,209.77,,,,,No evaluable
2023-10-09,P003851,2.0,104.83,209.66,209.66,0.0,0.0,0.0,Coincidencia exacta
2023-10-27,P006593,2.0,104.71,209.42,209.42,0.0,0.0,0.0,Coincidencia exacta
2021-04-21,P004743,2.0,104.7041,209.4082,209.4082,0.0,0.0,0.0,Coincidencia exacta
2023-03-15,P007309,2.0,104.67,209.34,209.34,0.0,0.0,0.0,Coincidencia exacta
2023-05-09,P007309,2.0,104.67,209.34,209.34,0.0,0.0,0.0,Coincidencia exacta
2021-06-16,P005569,1.0,209.29,209.29,209.29,0.0,0.0,0.0,Coincidencia exacta
2022-11-09,P001236,1.0,209.26,209.26,209.26,0.0,0.0,0.0,Coincidencia exacta
2022-11-10,P001236,1.0,209.26,209.26,209.26,0.0,0.0,0.0,Coincidencia exacta
2021-02-03,P000188,10.0,20.9,209.0,209.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-22,PS00006,1.0,209.0,209.0,209.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-07,P006319,35.0,5.97,208.95,208.95,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P004330,4.0,47.88,208.76,191.52,17.23999999999998,17.23999999999998,0.08258287028166307,Diferencia material
2025-08-01,306194,12.0,,208.55,,,,,No evaluable
2025-08-01,306194,12.0,,208.54,,,,,No evaluable
2021-02-01,P000528,3.0,69.48,208.44,208.44,0.0,0.0,0.0,Coincidencia exacta
2023-12-01,P005832,40.0,5.2,208.0,208.0,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,400137,45.0,,208.0,,,,,No evaluable
2024-03-13,900145,40.0,,208.0,,,,,No evaluable
2024-04-09,304151,60.0,,208.0,,,,,No evaluable
2023-06-13,P001071,12.0,17.325,207.9,207.89999999999998,2.842170943040401e-14,2.842170943040401e-14,1.3670855906880235e-16,Coincidencia exacta
2023-06-26,P001071,10.0,20.79,207.9,207.89999999999998,2.842170943040401e-14,2.842170943040401e-14,1.3670855906880235e-16,Coincidencia exacta
2023-06-05,P006216,24.0,8.65,207.6,207.60000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.3690611479000005e-16,Coincidencia exacta
2025-08-01,900346,10.0,,207.5,,,,,No evaluable
2025-08-01,900350,10.0,,207.5,,,,,No evaluable
2024-12-10,900350,5.0,,207.5,,,,,No evaluable
2024-12-10,900346,5.0,,207.5,,,,,No evaluable
2024-05-29,303237,1.0,,207.4,,,,,No evaluable
2022-09-21,P002363,24.0,8.639167,207.340008,207.340008,0.0,0.0,0.0,Coincidencia exacta
2021-05-03,P004159,1.0,207.3257,207.3257,207.3257,0.0,0.0,0.0,Coincidencia exacta
2021-10-18,P001798,1.0,207.284,207.284,207.284,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,PS00006,1.0,,207.28,,,,,No evaluable
2025-06-01,306032,12.0,,207.18,,,,,No evaluable
2025-06-01,306033,12.0,,207.18,,,,,No evaluable
2023-07-31,P003822,2.0,96.8,207.152,193.6,13.551999999999992,13.551999999999992,0.06542056074766352,Diferencia material
2021-03-09,P005381,6.0,34.5,207.0,207.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-01,P001140,60.0,3.45,207.0,207.0,0.0,0.0,0.0,Coincidencia exacta
2022-04-12,P001008,12.0,17.248333,206.979996,206.97999599999997,2.842170943040401e-14,2.842170943040401e-14,1.3731621402874124e-16,Coincidencia exacta
2023-08-02,P000883,1.0,206.96,206.96,206.96,0.0,0.0,0.0,Coincidencia exacta
2023-08-17,P000883,1.0,206.96,206.96,206.96,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P008194,2.0,94.92,206.93,189.84,17.090000000000003,17.090000000000003,0.08258831488909295,Diferencia material
2025-12-01,900461,6.0,,206.8,,,,,No evaluable
2023-10-02,P000796,50.0,4.1326,206.63,206.63,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,P001651,1.0,,206.46,,,,,No evaluable
2021-03-09,P005371,3.0,68.8,206.4,206.39999999999998,2.842170943040401e-14,2.842170943040401e-14,1.3770208057366282e-16,Coincidencia exacta
2023-07-17,PS00009,1.0,206.39,206.39,206.39,0.0,0.0,0.0,Coincidencia exacta
2021-04-07,PS00006,1.0,206.0,206.0,206.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P004330,4.0,47.22,205.88,188.88,17.0,17.0,0.08257237225568292,Diferencia material
2024-02-20,303980,1.0,,205.68,,,,,No evaluable
2023-10-09,P003880,6.0,34.27,205.62,205.62,0.0,0.0,0.0,Coincidencia exacta
2022-10-28,P005753,2.0,102.58,205.16,205.16,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,301214,19.0,,205.06,,,,,No evaluable
2022-04-05,PS00009,1.0,205.0,205.0,205.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,PS00009,1.0,205.0,205.0,205.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,P006631,12.0,17.06,204.72,204.71999999999997,2.842170943040401e-14,2.842170943040401e-14,1.3883210937086757e-16,Coincidencia exacta
2022-11-01,P006690,60.0,3.41,204.6,204.60000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.3891353582797658e-16,Coincidencia exacta
2024-05-29,303254,2.0,,204.44,,,,,No evaluable
2023-05-18,P005727,99.0,2.0625,204.1875,204.1875,0.0,0.0,0.0,Coincidencia exacta
2022-06-23,P006916,2.0,97.215,204.15,194.43,9.719999999999999,9.719999999999999,0.0476120499632623,Diferencia menor
2021-01-11,P001651,2.0,102.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2021-01-15,P001651,2.0,102.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-01,P005813,12.0,17.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-05,P000188,12.0,17.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-18,P005249,2.0,102.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2022-05-01,P000648,12.0,17.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2022-08-11,P006991,8.0,25.5,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
